"label","prediction"
4.6493,4.63056800699599
4.6019,4.61409332193726
4.5854,4.58931250608626
4.5772,4.67389339037898
4.5726,4.67389339037898
4.5774,4.67389339037898
4.5754,4.66366970882558
4.5778,4.5653681638251
4.6131,4.60700189627111
4.6141,4.60979208121949
4.6087,4.61929504465871
4.601,4.61929504465871
4.595,4.60838784468618
4.6089,4.56788049406799
4.6326,4.57442348400654
4.6446,4.55874994321834
4.6624,4.6397128973929
4.6401,4.6397128973929
4.625,4.64528599360628
4.6238,4.62951166034824
4.6237,4.7055160406461
4.6263,4.68055899383754
4.664,4.68055899383754
4.6507,4.63647714738199
4.6534,4.62883499997345
4.6548,4.70038040453374
4.66,4.70038040453374
4.6692,4.69400512495221
4.6791,4.70067176750839
4.6948,4.70117011873037
4.7003,4.70640924896639
4.7098,4.70640924896639
4.7156,4.72205286374293
4.7336,4.72856052436217
4.7196,4.74125289405812
4.7467,4.73432751619277
4.6962,4.73432751619277
4.7209,4.75751269372755
4.7286,4.74807747945362
4.7215,4.74755522898622
4.7548,4.73549213681327
4.7537,4.77077303418649
4.8052,4.76714305053585
4.7926,4.76714305053585
4.7371,4.759956027888
4.738,4.78263932126887
4.7579,4.77562312627092
4.7701,4.78596713532954
4.7807,4.78180035384472
4.7767,4.76954419733264
4.808,4.79461325886541
4.8466,4.80464304480159
4.8562,4.78379022580068
4.8152,4.77531887848569
4.8279,4.80352476793526
4.8068,4.82676314726855
4.8234,4.81602885314118
4.8364,4.81997305991426
4.8487,4.82844440722926
4.8886,4.84485882462561
4.8895,4.84485882462561
4.8862,4.84485882462561
4.8576,4.88843255234148
4.8469,4.87810579230347
4.8438,4.87751828650509
4.8432,4.87751828650509
4.8729,4.89791847457961
4.8544,4.89791847457961
4.871,4.89791847457961
4.9012,4.8776818404716
4.9024,4.91074862862092
4.8972,4.91074862862092
4.8635,4.88601436434361
4.8517,4.88601436434361
4.8477,4.88355835319211
4.8629,4.89791909803819
4.866,4.88906016730827
4.8665,4.89903820618262
4.8626,4.89008783486151
4.8588,4.89008783486151
4.8828,4.8914804335014
4.9002,4.89758887281229
4.9009,4.90858190224882
4.8846,4.91565691017246
4.8959,4.91703807873845
4.8723,4.90653778939671
4.8711,4.90653778939671
4.8921,4.90819224063864
4.9321,4.90819224063864
4.982,4.91987003541145
4.9256,4.92683219733279
4.9842,4.93366800498268
4.9386,4.91900758438093
4.9343,4.916997553931
4.9578,4.92815122786068
4.9592,4.93463893780547
4.9639,4.93653238150164
4.9731,4.91797742299339
4.9669,4.91797742299339
4.9634,4.91333307223914
4.9598,4.97277506763854
4.9673,5.05212180936385
4.9422,4.90519693781866
4.9297,5.02620692236259
4.9393,4.92981045895169
4.9404,4.94479881876456
4.9399,4.95818655259259
4.9398,4.94047534135757
4.962,4.95122542976888
4.9436,5.04526916833241
4.9367,4.94670202997843
4.9382,4.94909320143799
4.944,4.91084297868547
4.9456,4.94887769259013
4.9455,4.94887769259013
4.9472,4.90433968227627
4.9863,4.98527312607822
5.0195,4.99554024191243
5.0117,4.98661730276868
4.976,4.98661730276868
4.9365,4.99890213837527
4.9371,4.97360987867218
4.9403,4.94984779413482
4.936,4.97312358098268
4.9473,4.97312358098268
4.9492,4.97364583145008
4.9425,4.97456210773769
4.953,4.97119771744055
4.9717,5.02856629743476
4.9791,5.03137352358424
4.9824,5.03137352358424
4.9715,5.02578671128217
4.9695,4.9717825215851
4.9717,4.98757098657087
4.9656,4.98212923229755
4.9499,4.990236479804
4.9941,5.00422127912858
5.0401,5.00542517763938
5.0471,5.01426436551438
5.0389,5.03436487783324
5.1423,5.18438646812682
5.321,5.28072411861202
5.3867,5.28072411861202
5.2656,5.21407244823649
5.2421,5.26229198144329
5.2964,5.25918424826005
5.2327,5.1433410727573
5.2097,5.09799983997766
5.2245,5.19827192971825
5.1849,5.19687933107836
5.2464,5.2341226682302
5.2855,5.23692324415485
5.3233,5.29616116078029
5.3042,5.31353092453503
5.2693,5.35740391236752
5.2502,5.28740011304685
5.2415,5.23830462054037
5.2501,5.30512067616051
5.2692,5.2649221453571
5.2397,5.25596886456264
5.2781,5.30358738370191
5.2498,5.26066995004733
5.2702,5.2514242671806
5.2867,5.31381979367538
5.2971,5.31381979367538
5.2936,5.31562969392232
5.3056,5.32419414438471
5.3009,5.27251878028957
5.3143,5.26785260848515
5.3043,5.26802780034509
5.2835,5.31760148557958
5.2956,5.28687100453511
5.3094,5.34608668447133
5.3052,5.26980548856559
5.2944,5.31937917380008
5.3034,5.31937917380008
5.3013,5.30680027356502
5.2948,5.32961511670548
5.2928,5.32961511670548
5.3005,5.31247707172159
5.3068,5.3233759589131
5.2906,5.31807385936087
5.2767,5.31807385936087
5.2684,5.29125433396542
5.2562,5.28296753038901
5.2594,5.28986173532554
5.2751,5.28986173532554
5.2936,5.30653218637721
5.2973,5.31012206085945
5.2859,5.29336432560709
5.3146,5.31373001564039
5.3067,5.31105392361146
5.2967,5.31468723237451
5.3106,5.30779302743798
5.3288,5.32157561836432
5.3171,5.32173854887226
5.3138,5.25946667499511
5.3106,5.31442371721627
5.3119,5.34334616838952
5.297,5.31656592088437
5.2981,5.30238036789823
5.3098,5.31584374803351
5.2968,5.30206946988819
5.3132,5.3316912337645
5.3205,5.32488431302865
5.3226,5.32299086933248
5.3845,5.36252063690307
5.4525,5.42070636327126
5.4229,5.39166483150995
5.2732,5.31441270278142
5.2762,5.3811980011118
5.3533,5.360578979077
5.5078,5.49210213777325
5.618,5.61804482266296
5.7487,5.69285527978724
5.7704,5.74017329189274
5.7654,5.70307688314539
5.7696,5.68189841094814
5.785,5.77415833061516
5.788,5.77508936208908
5.7494,5.76825365834896
5.7492,5.67243140028682
5.677,5.67901470721331
5.6216,5.5672376246353
5.6468,5.60022855865784
5.6229,5.61218077911398
5.5311,5.56548840768978
5.5458,5.62490868594878
5.5113,5.58238371946797
5.5158,5.52526098997233
5.4585,5.4824746904383
5.4852,5.53372007593533
5.5063,5.5091009436751
5.5124,5.51573246473149
5.4987,5.49810999243383
5.4949,5.49780636810718
5.4856,5.48971221323084
5.4769,5.49388283937687
5.478,5.46847139517596
5.4723,5.47184825464463
5.4576,5.45491137896135
5.4573,5.479591194523
5.4608,5.45188344847587
5.4581,5.46166655263537
5.4604,5.46641398187423
5.4758,5.47712666277096
5.4747,5.47258227320844
5.4733,5.4793590601131
5.442,5.48635842172949
5.4489,5.47425979241769
5.448,5.48956840211924
5.4579,5.48268022394895
5.522,5.52427675669991
5.5699,5.54973319382808
5.5938,5.54572757638523
5.6207,5.54572757638523
5.6261,5.56323200719245
5.6509,5.56956780106415
5.599,5.56956780106415
5.5345,5.58333012958677
5.5609,5.55659269290386
5.6192,5.58333012958677
5.6833,5.60024798978347
5.6429,5.59112886900771
5.5243,5.57286485783506
5.5487,5.57225802482081
5.5612,5.59840255239767
5.5986,5.60638843330127
5.6536,5.62308797908651
5.7121,5.651638537219
5.7364,5.70693609173257
5.6336,5.64369858443052
5.5905,5.65655959967136
5.6405,5.67807141438739
5.7867,5.75571133435037
5.8186,5.80215369888548
5.813,5.77933812837668
5.8177,5.77564912398082
5.8164,5.75873936874561
5.8043,5.76855115199961
5.8125,5.79136672250841
5.8245,5.81447324035281
5.8261,5.82449253140295
5.7834,5.74363369481063
5.7821,5.72676404874383
5.7915,5.76137441641826
5.7971,5.82763995811555
5.7947,5.82126021041422
5.7914,5.83223744556681
5.7843,5.78958248797285
5.7798,5.78905337946112
5.783,5.78905337946112
5.771,5.78905337946112
5.7652,5.7747164299507
5.7675,5.78948169550302
5.7656,5.78423186256144
5.7637,5.7722804733834
5.7659,5.75514253230927
5.7636,5.77921457966881
5.7728,5.8105937693619
5.7788,5.81518148929547
5.7927,5.81031487555877
5.81,5.8073393155937
5.8191,5.81631067668688
5.8275,5.82789609568064
5.8347,5.83034535269756
5.8304,5.83121102493073
5.864,5.85019014309038
5.8694,5.86316597861901
5.8697,5.86316597861901
5.8551,5.86779453508933
5.902,5.87297339766298
5.9095,5.87297339766298
5.9021,5.87320459688502
5.9021,5.87548697482302
5.9091,5.89761310405622
5.9293,5.93460134274059
5.9335,5.93460134274059
5.9431,5.93388602793407
5.9416,5.94611516790784
5.9476,5.94611516790784
5.9589,5.94808405009174
5.9752,5.94066302265826
5.9785,5.98564940359822
5.9924,5.97969423118734
6.0052,5.97969423118734
6.0124,5.97969423118734
6.0168,5.98459388822858
6.0299,6.03713326200068
6.056,6.03092735533236
6.0038,6.00938654979253
6.005,5.99792467950664
6.0207,5.99792467950664
6.046,6.02130842859796
6.0713,6.04375834065177
6.0948,6.04375834065177
5.9492,5.9936927466006
5.9682,5.97981881899283
5.9528,5.9810874532858
5.9668,5.98978324568826
6.0312,6.03433840111297
6.1038,6.08348127647124
6.0568,6.04552220887384
5.9438,6.00476537091537
5.9847,5.98413980256552
6.0117,6.01327059281301
6.0189,6.03607494106744
6.0777,6.0943858786997
6.1028,6.05084560992742
6.1178,6.06268249054695
6.0242,6.02597376912428
5.9708,5.99086141338618
6.0163,6.04301039817976
6.0194,6.07897315141591
6.0835,6.0835691841305
6.0807,6.04887225962373
6.0897,6.07784812041501
6.0929,6.05853545191705
6.0779,6.04994138717229
6.044,6.08935051550836
6.0625,6.07510635741605
6.0559,6.069251977475
6.0349,6.0488572966179
6.0398,6.02335493137461
6.0495,6.02335493137461
6.0644,6.03322822920813
6.0512,6.08847289365248
6.0501,6.08465483333133
6.0687,6.08465483333133
6.1078,6.08465483333133
6.1323,6.08654069161482
6.0817,6.05057773055915
6.0401,6.07797260431074
6.0242,6.05530645604072
6.0267,6.04675094181793
6.0419,6.04675094181793
6.0661,6.07169177870351
6.0701,6.10954049413292
6.0894,6.073577636987
6.0967,6.08465711934611
6.1038,6.12266440107341
6.1011,6.10908838275535
6.1084,6.16678801925357
6.1182,6.11656884657311
6.1022,6.09073500918676
6.0918,6.08722431394372
6.0985,6.08674747204262
6.1174,6.10725292070677
6.0813,6.11228402359785
6.0865,6.11228402359785
6.0732,6.08934937250097
6.093,6.10737387167057
6.1037,6.11777264117414
6.0909,6.11109799756623
6.0835,6.11109799756623
6.1124,6.11109799756623
6.1227,6.11109799756623
6.1159,6.11357634931672
6.1128,6.12671885610474
6.1204,6.12671885610474
6.0914,6.12776501959574
6.1169,6.13324386965434
6.1227,6.1355467178156
6.1675,6.15234050975562
6.1857,6.15234050975562
6.2008,6.18438014990052
6.2137,6.18736215227088
6.2101,6.19078795323778
6.2128,6.19060808543853
6.1991,6.17264406175082
6.1897,6.17197249295441
6.2021,6.17702022140751
6.2024,6.17153222728979
6.2207,6.17153222728979
6.2377,6.1678744997325
6.2111,6.2396748988505
6.2072,6.24333262640778
6.2066,6.24838191350733
6.2196,6.24733575001633
6.1997,6.24105679478483
6.2056,6.25455404950276
6.2408,6.20865554866569
6.2156,6.21093782269393
6.2493,6.25733716858728
6.2885,6.25733716858728
6.2964,6.25733716858728
6.2584,6.25594456994739
6.2412,6.25594456994739
6.2358,6.2548228640589
6.2427,6.2548228640589
6.2556,6.26628868291577
6.2959,6.29867621294623
6.2942,6.28649175417043
6.2932,6.28746736293255
6.3142,6.28515963101244
6.3206,6.30276641293593
6.3151,6.3162590956243
6.3139,6.29503313666549
6.3059,6.27893242284277
6.3026,6.27753182315115
6.3016,6.27753182315115
6.3012,6.2766421477628
6.2993,6.26750723270312
6.2892,6.28099991539149
6.2808,6.28099991539149
6.2701,6.28099991539149
6.2458,6.26671149174025
6.2444,6.27811340609306
6.2376,6.24749338112636
6.2173,6.21142993933014
6.1948,6.2156122033696
6.1609,6.16048464522783
6.1384,6.1589032425491
6.1158,6.17113404507907
6.0804,6.1262003463888
6.0479,6.1262003463888
6.0382,6.13625714886328
6.0291,6.08154315157711
6.0159,6.08715760387605
5.9906,6.05769544539527
5.9825,6.00856150627659
5.9659,6.00945118166494
5.9468,5.93312083644145
5.9449,5.93312083644145
5.9276,5.93120848116846
5.9086,5.86157439278353
5.8762,5.84669306002625
5.8515,5.82398804950498
5.83,5.8473926844586
5.8468,5.86684417639955
5.8237,5.87173593629882
5.8331,5.88561942360476
5.8206,5.87173593629882
5.7841,5.87147969482397
5.77,5.8119955120609
5.7456,5.76622565151008
5.7519,5.74834558691065
5.7298,5.74195648733067
5.7175,5.71957328534452
5.7219,5.71720933824278
5.7165,5.71720933824278
5.6805,5.70912484697437
5.6747,5.6789247213588
5.6614,5.66163694240684
5.6425,5.61773776931414
5.6259,5.61524829921905
5.6071,5.60466373905975
5.5875,5.51237212691509
5.5688,5.520783518297
5.551,5.520783518297
5.5251,5.52027176271564
5.4598,5.50777650983956
5.4421,5.48189362704521
5.4244,5.4492478812544
5.4207,5.45709410743691
5.4064,5.46307536119824
5.4161,5.43906576360609
5.4169,5.43716899479752
5.4126,5.40833611383973
5.4266,5.42824439309756
5.4456,5.43512571322352
5.4285,5.39095325745488
5.4275,5.40509267450638
5.431,5.37353174663831
5.4206,5.42112221014164
5.4171,5.42838030706719
5.4135,5.42149898694124
5.4068,5.42149898694124
5.4017,5.4356151282059
5.4027,5.42311457593192
5.3965,5.41178674923992
5.3954,5.42584449321793
5.3906,5.42568135489047
5.3804,5.41009738431772
5.3808,5.39894371038804
5.371,5.39894371038804
5.3649,5.37973640638947
5.3703,5.39894371038804
5.3665,5.38890748204658
5.3718,5.41580826487647
5.3813,5.38890748204658
5.3862,5.38890748204658
5.3807,5.38721998750011
5.3792,5.38721998750011
5.385,5.38721998750011
5.3738,5.39342485507079
5.3704,5.39481745371068
5.3704,5.34220440791682
5.375,5.34220440791682
5.379,5.34220440791682
5.3768,5.34220440791682
5.3777,5.33428024941227
5.3794,5.40580133908809
5.3791,5.42351545979647
5.3822,5.42351545979647
5.3784,5.42351545979647
5.3809,5.40580133908809
5.388,5.36563543595017
5.3779,5.36972116782007
5.3428,5.35793530689404
5.3346,5.40918547224015
5.3803,5.49680041769435
5.7914,5.69482436979067
6.1994,5.94585632868892
5.6633,5.63505246089465
5.4492,5.46370734037506
5.4201,5.41103444255788
5.4017,5.37876235627379
5.3869,5.36431349594893
5.3775,5.36431349594893
5.3658,5.37091716918891
5.3625,5.33716520006426
5.3674,5.33716520006426
5.3743,5.40251197163963
5.3748,5.46595407726446
5.3695,5.631824919755
5.3433,5.3552182744186
5.3413,5.36000809884065
5.3491,5.33904596676937
5.3495,5.33327045433822
5.3456,5.33327045433822
5.3406,5.3856368183554
5.3257,5.32260702666902
5.3159,5.34209467920739
5.3162,5.34712598991799
5.3189,5.31414897980365
5.3195,5.35601630139624
5.3369,5.35601630139624
5.3504,5.31975948353161
5.3542,5.33501052722462
5.3459,5.30315220961567
5.3523,5.30175961097578
5.3574,5.29658095622165
5.3612,5.33808625620095
5.3681,5.36350175288261
5.3708,5.36177456480678
5.368,5.32869156673448
5.3684,5.32691990528021
5.3753,5.33294625587856
5.3843,5.33914946089304
5.3896,5.33816148686915
5.4167,5.34839992360886
5.398,5.3365648094553
5.3556,5.36127309629193
5.3432,5.3128457435597
5.3115,5.30664253854522
5.3066,5.30524993990533
5.3223,5.32516133645605
5.2932,5.2834488404099
5.2774,5.28239332504025
5.2644,5.25132035741788
5.2553,5.33346227176019
5.2485,5.33129990959812
5.2521,5.34576456420691
5.2723,5.35154007663806
5.292,5.30047528630864
5.3036,5.29027301016636
5.3104,5.28580946239923
5.3107,5.29667509846667
5.3045,5.27904223519274
5.2843,5.31085607942326
5.2452,5.31903855759791
5.2539,5.30945184288994
5.2608,5.22955001521222
5.2527,5.2178794941228
5.2421,5.22807948425029
5.2343,5.26997091290783
5.2296,5.28717296630556
5.2305,5.2456009562586
5.2298,5.22158616317832
5.227,5.20942851312129
5.2266,5.22315249894146
5.2158,5.22315249894146
5.1944,5.18196204554319
5.188,5.16893758024561
5.182,5.21959275829042
5.1718,5.17583178518213
5.157,5.14590078585199
5.16,5.14986390420189
5.1718,5.18336254132504
5.1674,5.18848695518303
5.1692,5.16586579984027
5.1794,5.19941909349861
5.1781,5.19941909349861
5.1844,5.20430763219524
5.1867,5.18743559620389
5.1854,5.18254705750727
5.1849,5.18000417779414
5.1914,5.18000417779414
5.1947,5.15397166494148
5.1911,5.16669499974672
5.1936,5.18576950706854
5.1992,5.2182350733308
5.1967,5.18173323624569
5.1947,5.18173323624569
5.1948,5.21280620386806
5.1955,5.1836098465603
5.1951,5.21323410427092
5.1958,5.21135749395631
5.1962,5.21443800278172
5.1983,5.22136421192516
5.185,5.22136421192516
5.1885,5.23508819774533
5.1948,5.23819593092857
5.1949,5.23959663452995
5.1931,5.23959663452995
5.1829,5.23959663452995
5.1965,5.23959663452995
5.1913,5.23621935942223
5.211,5.23621935942223
5.1991,5.24603883199867
5.1956,5.24293109881543
5.2084,5.24293109881543
5.2109,5.24293109881543
5.2181,5.24293109881543
5.215,5.24293109881543
5.2203,5.24293109881543
5.226,5.24293109881543
5.2359,5.25173724338589
5.2471,5.25173724338589
5.2341,5.25137875470453
5.2203,5.27174070398637
5.2334,5.25090076979605
5.304,5.24941610710639
5.3195,5.28723240268983
5.3067,5.28723240268983
5.327,5.28723240268983
5.3229,5.28723240268983
5.3065,5.27007856342201
5.305,5.2870368445164
5.3147,5.29538453921377
5.3277,5.27842625811937
5.3301,5.27842625811937
5.3311,5.27888470799246
5.3427,5.30317506976346
5.3498,5.3659642064394
5.346,5.35708199992263
5.3469,5.36309567352993
5.3598,5.35673930552521
5.3614,5.35247464104391
5.3485,5.34699714181222
5.3447,5.31739034094174
5.3683,5.32428454587827
5.389,5.32428454587827
5.3647,5.32428454587827
5.2587,5.31225802994179
5.2333,5.2433141102008
5.3398,5.30982633367476
5.3662,5.35310849059646
5.3542,5.3562162237797
5.3653,5.3562162237797
5.3694,5.3664128887948
5.3763,5.37138393184302
5.3603,5.36046613307469
5.3664,5.35735839989145
5.3741,5.36732583997
5.3816,5.37541209770438
5.3827,5.42565662436694
5.3869,5.34887853197592
5.3974,5.39962598189002
5.4011,5.39962598189002
5.4155,5.41223543159532
5.4227,5.41142950747571
5.4421,5.3764927592366
5.4324,5.44947772964953
5.4355,5.37685249483511
5.4305,5.37034545767446
5.3871,5.31131993260401
5.3408,5.36166566737546
5.2132,5.2665861562972
5.2364,5.30789194953209
5.3314,5.29775347398411
5.3365,5.30885872596437
5.3003,5.29818740115321
5.3186,5.31395175907402
5.3174,5.31253006570057
5.3322,5.3278106197662
5.3294,5.33622419325312
5.3139,5.30515143345028
5.3294,5.37472130560186
5.3345,5.36518176592616
5.349,5.30587381412066
5.3561,5.35053215193974
5.3655,5.3673250086919
5.369,5.36121656938101
5.3701,5.36121656938101
5.3686,5.35905566195562
5.369,5.33132983560978
5.3851,5.34605384898631
5.3747,5.34605384898631
5.3504,5.34054538464533
5.3207,5.32006643297067
5.2548,5.23721315239283
5.1354,5.1709039685952
5.1287,5.16501748053747
5.1675,5.17773998406461
5.1782,5.15870828756502
5.1953,5.18060976389123
5.2229,5.2176253308432
5.2471,5.2108425171723
5.2313,5.2711108030048
5.2352,5.20673330169603
5.2231,5.21978374443429
5.2192,5.23452459119237
5.2111,5.19784777006685
5.2062,5.15472023087207
5.1978,5.13115266541051
5.1978,5.22953567566496
5.2007,5.2186951857601
5.1904,5.21517804811177
5.1862,5.2363735615101
5.1942,5.20018220679598
5.2117,5.21077206635318
5.2062,5.20785843660669
5.1714,5.17929010990477
5.1604,5.14376814188205
5.0725,5.08368627016386
4.9718,4.98228052491206
4.9055,4.97357953702147
5.0352,5.0511005842159
5.02,5.03649523578839
5.0216,5.02964716678651
5.0507,5.09502199399781
5.0804,5.08892893333181
5.0818,5.10280379612744
5.0785,5.06365620866412
5.0871,5.05495106438302
5.0989,5.06975737429161
5.1015,5.107732651812
5.1068,5.20530662065397
5.1127,5.05282382372074
5.116,5.12542993913882
5.1167,5.11868370170439
5.1164,5.11868370170439
5.1202,5.11555269273431
5.1207,5.10977614120553
5.1076,5.10888023123141
5.097,5.06914056594015
5.0127,5.06854059097024
4.9985,5.0162939309997
4.917,4.93172821753234
4.8547,4.8721266167374
4.8182,4.87459551269948
4.8952,4.9251199722628
4.9245,4.94085294943527
5.0494,5.01755103130901
5.063,5.03636742678025
5.0556,5.0472330628477
5.0827,5.05216212635178
5.0994,5.08660821269136
5.0815,5.08090522927459
5.1164,5.11733225133054
5.0942,5.0492027763097
5.0947,5.09354980047969
5.1183,5.10909864955264
5.1138,5.10626523814296
5.1166,5.06339581079876
5.0984,5.10427806784082
5.0761,5.09184235525878
5.0589,5.05505829925814
5.0524,5.04129877629912
5.0351,5.01917077669019
5.0002,5.00161709265545
4.9716,4.95951431154055
4.9171,4.93125438901436
4.8411,4.84225630070868
4.8053,4.83428953920142
4.8737,4.86769528099672
4.869,4.87036389152273
4.8686,4.89147918658425
4.883,4.89688083168916
4.8774,4.90710783835496
4.8712,4.91344363222666
4.8499,4.89161239890005
4.8407,4.9040865580943
4.833,4.91579282414209
4.8249,4.84117065150785
4.8372,4.85067984953283
4.8489,4.85340166185735
4.8676,4.88473502734508
4.8714,4.89160076100662
4.8701,4.89126596375116
4.8832,4.87651140090439
4.8862,4.83741722305911
4.8453,4.83257669067285
4.8535,4.81584015301209
4.8425,4.82028873777339
4.8217,4.79703207032186
4.7485,4.72857611082657
4.6944,4.70733841006458
4.7198,4.69755260425126
4.7065,4.69984672399245
4.6888,4.682172920272
4.6839,4.682172920272
4.7333,4.71201081645476
4.7059,4.75854327075414
4.7179,4.6739147957901
4.7089,4.69682565155131
4.7128,4.70795314022079
4.7274,4.72475638794922
4.7389,4.70078814644263
4.7469,4.75326901901832
4.7454,4.76727917232501
4.7463,4.76547841613718
4.752,4.76059964495825
4.7573,4.75635597024902
4.7527,4.75245415865912
4.7498,4.75710910820917
4.7505,4.74333088149286
4.7201,4.7336575060428
4.6989,4.6891747757227
4.6742,4.66874341471937
4.5885,4.61209679975648
4.5265,4.55249021129294
4.529,4.53081110185894
4.4877,4.49772519431328
4.4988,4.49632469853142
4.4938,4.51226300139502
4.5536,4.55351413809472
4.5673,4.58027318800827
4.5615,4.57153458478358
4.5661,4.57948783802168
4.571,4.58286199583652
4.5788,4.58167139777535
4.5764,4.55039788431094
4.5735,4.52608736404597
4.5802,4.57956057485558
4.5795,4.56628215409793
4.5732,4.56542552201411
4.5743,4.59422826914072
4.5746,4.59005359051393
4.5755,4.57639402874664
4.5705,4.56347700614371
4.5613,4.57562987635165
4.5381,4.51388752662529
4.5286,4.50790939015685
4.4929,4.48000047480911
4.4541,4.46485479561549
4.5071,4.47761096590574
4.5046,4.46253469843362
4.4702,4.44912202626254
4.4106,4.38353314494004
4.421,4.41614314577247
4.4301,4.43082704998059
4.4336,4.42070249834082
4.4462,4.42486408433751
4.4415,4.43113025866819
4.415,4.4219429730881
4.3984,4.44976751370851
4.398,4.38661531632165
4.4029,4.43295366718429
4.3974,4.43075971645435
4.425,4.43544521547464
4.4881,4.47398202135273
4.4655,4.46397010789574
4.4412,4.45563031034034
4.4345,4.41709204972557
4.4,4.3853979095417
4.3809,4.38057836692752
4.3758,4.37699451921152
4.3236,4.34057206918513
4.2822,4.33055101166902
4.3099,4.31206110067222
4.2437,4.26695719779063
4.1926,4.20614463262103
4.1843,4.25466758233496
4.2297,4.23441328356728
4.2049,4.20474455247823
4.2358,4.2438680328766
4.2399,4.249510748631
4.2609,4.2458377463386
4.2758,4.27383311460892
4.2792,4.30298375162108
4.2681,4.27076715315029
4.2545,4.26507269033405
4.2742,4.28993725745381
4.2846,4.26167941312288
4.2845,4.26670012503767
4.2999,4.31215399600009
4.2996,4.22678131931549
4.291,4.31025203170338
4.3028,4.31245824378532
4.3441,4.32219625110779
4.3167,4.29163909154753
4.2882,4.29298035876464
4.2797,4.26020036156041
4.2743,4.25313491333493
4.2643,4.24963481688768
4.2357,4.20943690954285
4.195,4.1673320502327
4.1513,4.15641653747915
4.1023,4.13902640741092
4.1016,4.1301167687168
4.1086,4.12687519975918
4.1371,4.18513823499084
4.1482,4.17018832179017
4.1675,4.17999345481936
4.1264,4.14786143889541
4.0964,4.17322311031998
4.155,4.1696450815507
4.1657,4.17571881500084
4.1601,4.16434194290085
4.1252,4.16258275061811
4.1121,4.11264974542415
4.12,4.11460117076792
4.1302,4.11700959124809
4.1234,4.14372042703174
4.1115,4.12399378203913
4.1002,4.11264205610171
4.1126,4.11245439507025
4.1261,4.14036414169609
4.1473,4.15429428448549
4.1609,4.14493035230878
